,Road0,Road1,Road2,Road3,Road4,Road5,Road6,Road7,Road8,Road9,Road10,Road11
0,283,102,717,181,102,648,106,69,723,208,69,792
1,900,467,100,433,467,65,391,35,107,858,35,142
2,535,412,465,123,412,123,104,342,142,516,342,484
3,694,543,306,151,543,142,131,164,162,674,164,326
4,164,61,836,103,61,143,89,693,157,150,693,850
5,854,678,146,176,678,62,174,84,64,852,84,148
6,716,558,284,158,558,129,148,155,139,706,155,294
7,706,473,294,233,473,148,193,146,188,666,146,334
8,705,436,295,269,436,141,219,154,191,655,154,345
9,657,439,343,218,439,165,193,178,190,632,178,368
10,541,345,459,196,345,174,173,285,197,518,285,482
11,592,362,408,230,362,149,187,259,192,549,259,451
12,529,304,471,225,304,157,177,314,205,481,314,519
13,658,404,342,254,404,143,212,199,185,616,199,384
14,368,201,632,167,201,165,136,467,196,337,467,663
15,836,528,164,308,528,98,286,66,120,814,66,186
16,370,198,630,172,198,166,137,464,201,335,464,665
17,857,583,143,274,583,78,239,65,113,822,65,178
18,372,184,628,188,184,182,134,446,236,318,446,682
19,800,506,200,294,506,104,253,96,145,759,96,241
20,474,230,526,244,230,194,117,332,321,347,332,653
21,728,450,272,278,450,135,247,137,166,697,137,303
22,424,196,576,228,196,230,138,346,320,334,346,666
23,748,480,252,268,480,136,242,116,162,722,116,278
24,442,219,558,223,219,261,136,297,348,355,297,645
25,686,409,314,277,409,162,266,152,173,675,152,325
26,420,200,580,220,200,283,148,297,355,348,297,652
27,744,460,256,284,460,136,256,120,164,716,120,284
28,410,196,590,214,196,278,139,312,353,335,312,665
29,751,498,249,253,498,131,230,118,154,728,118,272
30,421,214,579,207,214,296,154,283,349,368,283,632
31,691,403,309,288,403,156,231,153,213,634,153,366
32,425,214,575,211,214,298,168,277,341,382,277,618
33,697,403,303,294,403,160,239,143,215,642,143,358
34,429,215,571,214,215,292,146,279,360,361,279,639
35,674,415,326,259,415,160,226,166,193,641,166,359
36,452,223,548,229,223,290,153,258,366,376,258,624
37,691,421,309,270,421,168,236,141,202,657,141,343
38,428,225,572,203,225,293,155,279,341,380,279,620
39,693,416,307,277,416,164,232,143,209,648,143,352
40,461,239,539,222,239,274,163,265,333,402,265,598
41,673,422,327,251,422,162,196,165,217,618,165,382
42,457,251,543,206,251,281,163,262,324,414,262,586
43,639,373,361,266,373,181,200,180,247,573,180,427
44,432,227,568,205,227,297,140,271,362,367,271,633
45,663,372,337,291,372,174,244,163,221,616,163,384
46,458,249,542,209,249,277,152,265,334,401,265,599
47,663,404,337,259,404,170,237,167,192,641,167,359
48,446,243,554,203,243,288,166,266,325,409,266,591
49,634,366,366,268,366,194,220,172,242,586,172,414
50,459,245,541,214,245,275,140,266,349,385,266,615
51,665,401,335,264,401,187,233,148,218,634,148,366
52,442,251,558,191,251,292,155,266,328,406,266,594
53,635,370,365,265,370,185,200,180,250,570,180,430
54,464,254,536,210,254,292,155,244,347,409,244,591
55,649,378,351,271,378,179,218,172,232,596,172,404
56,458,251,542,207,251,281,166,261,322,417,261,583
57,649,381,351,268,381,194,211,157,251,592,157,408
58,457,261,543,196,261,265,152,278,309,413,278,587
59,640,381,360,259,381,181,211,179,229,592,179,408
60,457,250,543,207,250,304,156,239,355,406,239,594
61,634,373,366,261,373,198,212,168,247,585,168,415
62,455,246,545,209,246,273,150,272,332,396,272,604
63,629,371,371,258,371,195,211,176,242,582,176,418
64,474,261,526,213,261,268,154,258,327,415,258,585
65,629,377,371,252,377,193,212,178,233,589,178,411
66,475,259,525,216,259,292,145,233,363,404,233,596
67,661,395,339,266,395,175,230,164,211,625,164,375
68,468,256,532,212,256,255,150,277,317,406,277,594
69,644,358,356,286,358,181,202,175,265,560,175,440
70,471,271,529,200,271,286,160,243,326,431,243,569
71,618,383,382,235,383,195,193,187,237,576,187,424
72,496,276,504,220,276,275,146,229,349,422,229,578
73,606,342,394,264,342,226,227,168,263,569,168,431
74,449,233,551,216,233,268,164,283,320,397,283,603
75,639,368,361,271,368,201,226,160,246,594,160,406
76,443,237,557,206,237,285,159,272,332,396,272,604
77,644,388,356,256,388,187,223,169,220,611,169,389
78,480,249,520,231,249,265,165,255,331,414,255,586
79,602,351,398,251,351,217,201,181,267,552,181,448
80,492,276,508,216,276,281,164,227,333,440,227,560
81,623,364,377,259,364,205,204,172,260,568,172,432
82,420,245,580,175,245,288,132,292,331,377,292,623
83,648,399,352,249,399,179,206,173,222,605,173,395
84,461,261,539,200,261,282,161,257,321,422,257,578
85,640,374,360,266,374,189,204,171,251,578,171,422
86,454,253,546,201,253,288,140,258,349,393,258,607
87,657,389,343,268,389,173,222,170,219,611,170,389
88,478,272,522,206,272,285,158,237,333,430,237,570
89,640,395,360,245,395,197,201,163,241,596,163,404
90,473,269,527,204,269,279,150,248,333,419,248,581
91,612,342,388,270,342,207,233,181,244,575,181,425
92,468,242,532,226,242,260,161,272,325,403,272,597
93,640,372,360,268,372,211,233,149,246,605,149,395
94,489,257,511,232,257,276,173,235,335,430,235,570
95,605,371,395,234,371,225,214,170,245,585,170,415
96,447,262,553,185,262,292,139,261,338,401,261,599
97,627,341,373,286,341,193,216,180,263,557,180,443
98,471,267,529,204,267,288,148,241,344,415,241,585
99,631,388,369,243,388,208,214,161,237,602,161,398
