,Route0,Route1,Route2,Route3,Route4,Route5
0,37,15,116,46,692,94
1,424,388,47,25,78,38
2,599,76,23,23,80,199
3,593,109,48,61,57,132
4,557,79,42,52,73,197
5,105,86,51,58,75,625
6,619,221,19,31,39,71
7,515,159,27,24,87,188
8,401,181,55,39,82,242
9,225,123,73,42,75,462
10,522,224,69,37,50,98
11,129,99,44,38,94,596
12,586,244,18,14,50,88
13,454,197,31,26,88,204
14,302,140,50,35,92,381
15,441,179,82,38,84,176
16,204,95,59,30,89,523
17,526,269,44,17,47,97
18,309,126,33,24,87,421
19,458,181,95,39,54,173
20,216,103,53,29,102,497
21,540,235,61,21,38,105
22,269,115,41,35,97,443
23,481,197,99,25,56,142
24,220,108,95,33,95,449
25,484,195,98,26,38,159
26,253,111,113,32,95,396
27,392,197,132,48,56,175
28,256,93,142,43,81,385
29,402,164,124,60,64,186
30,237,84,139,59,108,373
31,388,181,157,53,66,155
32,255,72,157,65,118,333
33,363,155,163,69,80,170
34,239,89,153,69,116,334
35,411,145,130,57,80,177
36,229,78,159,57,158,319
37,411,145,134,67,92,151
38,247,74,148,65,161,305
39,369,172,137,69,96,157
40,233,86,142,59,181,299
41,391,171,119,58,99,162
42,261,86,126,49,198,280
43,368,147,132,54,128,171
44,249,102,131,68,198,252
45,379,149,114,68,127,163
46,248,86,132,67,215,252
47,365,180,123,49,135,148
48,229,88,110,48,224,301
49,416,170,93,42,128,151
50,237,96,113,44,226,284
51,375,194,102,53,133,143
52,272,96,110,47,216,259
53,345,181,107,49,152,166
54,247,77,112,65,225,274
55,378,177,106,51,145,143
56,258,103,107,53,233,246
57,374,176,89,44,149,168
58,231,100,117,51,248,253
59,364,176,102,45,143,170
60,268,82,105,64,222,259
61,338,198,109,46,144,165
62,252,95,105,62,221,265
63,347,174,106,45,145,183
64,256,92,88,59,234,271
65,395,156,104,42,135,168
66,265,99,105,52,227,252
67,392,160,104,45,164,135
68,238,83,101,50,219,309
69,376,183,101,41,135,164
70,252,96,115,43,242,252
71,345,209,101,41,159,145
72,221,111,95,61,241,271
73,420,188,88,36,129,139
74,258,85,101,43,233,280
75,384,164,100,40,169,143
76,254,95,109,49,214,279
77,388,176,88,51,140,157
78,261,97,105,44,249,244
79,375,169,93,41,165,157
80,254,91,96,57,230,272
81,373,162,122,34,158,151
82,257,84,89,64,244,262
83,389,173,88,43,158,149
84,281,92,117,49,216,245
85,354,184,108,46,164,144
86,246,97,107,62,229,259
87,343,181,107,39,169,161
88,255,95,96,58,216,280
89,367,183,106,34,166,144
90,265,96,119,49,219,252
91,343,177,103,46,178,153
92,277,90,112,64,206,251
93,359,168,103,55,163,152
94,250,90,115,50,238,257
95,355,159,93,42,177,174
96,250,107,127,50,229,237
97,364,169,90,48,177,152
98,267,88,107,57,234,247
99,361,181,86,47,169,156
